Victim Age,Victim Sex ,Victim Race ,Reported Date ,Reported Day of Week,Report Month,City,State,Season,Population,Disposition
22,Male,Black,1/18/2007,3,1,Buffalo,NY,Winter,268358,Arrest Made
38,Male,White,2/3/2007,5,2,Buffalo,NY,Winter,268358,Arrest Made
18,Male,Black,2/13/2007,1,2,Buffalo,NY,Winter,268358,No Arrest
23,Male,Black,2/18/2007,6,2,Buffalo,NY,Winter,268358,Arrest Made
32,Male,Black,2/24/2007,5,2,Buffalo,NY,Winter,268358,Arrest Made
26,Male,Black,3/4/2007,6,3,Buffalo,NY,Spring,268358,No Arrest
30,Male,Black,3/23/2007,4,3,Buffalo,NY,Spring,268358,Arrest Made
23,Male,Black,3/25/2007,6,3,Buffalo,NY,Spring,268358,No Arrest
44,Male,White,4/3/2007,1,4,Buffalo,NY,Spring,268358,Arrest Made
27,Male,Black,4/6/2007,4,4,Buffalo,NY,Spring,268358,Arrest Made
17,Male,Black,4/13/2007,4,4,Buffalo,NY,Spring,268358,Arrest Made
70,Female,Black,4/18/2007,2,4,Buffalo,NY,Spring,268358,Arrest Made
49,Male,Black,5/3/2007,3,5,Buffalo,NY,Spring,268358,No Arrest
24,Male,Black,5/28/2007,0,5,Buffalo,NY,Spring,268358,Arrest Made
39,Male,Black,6/5/2007,1,6,Buffalo,NY,Summer,268358,Arrest Made
74,Male,White,6/14/2007,3,6,Buffalo,NY,Summer,268358,No Arrest
67,Female,White,6/14/2007,3,6,Buffalo,NY,Summer,268358,No Arrest
22,Male,Black,6/14/2007,3,6,Buffalo,NY,Summer,268358,No Arrest
43,Male,Black,6/22/2007,4,6,Buffalo,NY,Summer,268358,Arrest Made
52,Male,White,6/28/2007,3,6,Buffalo,NY,Summer,268358,No Arrest
30,Male,Black,7/13/2007,4,7,Buffalo,NY,Summer,268358,No Arrest
40,Male,White,7/15/2007,6,7,Buffalo,NY,Summer,268358,Arrest Made
19,Male,Hispanic,7/15/2007,6,7,Buffalo,NY,Summer,268358,Arrest Made
38,Female,Black,7/14/2007,5,7,Buffalo,NY,Summer,268358,Arrest Made
20,Male,Black,7/22/2007,6,7,Buffalo,NY,Summer,268358,No Arrest
21,Male,Black,8/1/2007,2,8,Buffalo,NY,Summer,268358,No Arrest
27,Male,Black,8/3/2007,4,8,Buffalo,NY,Summer,268358,No Arrest
2,Female,Black,8/16/2007,3,8,Buffalo,NY,Summer,268358,Arrest Made
25,Male,Black,8/18/2007,5,8,Buffalo,NY,Summer,268358,Arrest Made
41,Male,White,8/22/2007,2,8,Buffalo,NY,Summer,268358,No Arrest
17,Male,Black,8/22/2007,2,8,Buffalo,NY,Summer,268358,Arrest Made
56,Male,Black,8/24/2007,4,8,Buffalo,NY,Summer,268358,Arrest Made
19,Male,Black,9/2/2007,6,9,Buffalo,NY,Fall,268358,No Arrest
16,Male,Black,9/7/2007,4,9,Buffalo,NY,Fall,268358,Arrest Made
15,Male,Black,9/7/2007,4,9,Buffalo,NY,Fall,268358,Arrest Made
25,Male,Black,9/23/2007,6,9,Buffalo,NY,Fall,268358,Arrest Made
34,Male,Black,10/4/2007,3,10,Buffalo,NY,Fall,268358,Arrest Made
35,Male,Black,10/4/2007,3,10,Buffalo,NY,Fall,268358,Arrest Made
35,Male,Black,10/4/2007,3,10,Buffalo,NY,Fall,268358,Arrest Made
25,Male,Black,10/3/2007,2,10,Buffalo,NY,Fall,268358,No Arrest
24,Female,White,10/13/2007,5,10,Buffalo,NY,Fall,268358,Arrest Made
36,Male,White,10/14/2007,6,10,Buffalo,NY,Fall,268358,No Arrest
26,Male,Black,10/18/2007,3,10,Buffalo,NY,Fall,268358,No Arrest
24,Male,Black,10/28/2007,6,10,Buffalo,NY,Fall,268358,Arrest Made
20,Male,Black,11/6/2007,1,11,Buffalo,NY,Fall,268358,Arrest Made
21,Male,Black,11/14/2007,2,11,Buffalo,NY,Fall,268358,No Arrest
63,Male,White,11/16/2007,4,11,Buffalo,NY,Fall,268358,No Arrest
31,Male,Black,12/7/2007,4,12,Buffalo,NY,Winter,268358,No Arrest
19,Male,Black,12/13/2007,3,12,Buffalo,NY,Winter,268358,No Arrest
28,Male,Black,12/18/2007,1,12,Buffalo,NY,Winter,268358,No Arrest
23,Male,White,12/16/2007,6,12,Buffalo,NY,Winter,268358,No Arrest
28,Male,Black,12/30/2007,6,12,Buffalo,NY,Winter,268358,No Arrest
29,Male,Black,12/31/2007,0,12,Buffalo,NY,Winter,268358,Arrest Made
23,Male,White,1/1/2008,1,1,Buffalo,NY,Winter,265732,Arrest Made
25,Male,Black,1/24/2008,3,1,Buffalo,NY,Winter,265732,No Arrest
32,Male,White,2/7/2008,3,2,Buffalo,NY,Winter,265732,Arrest Made
46,Male,White,2/8/2008,4,2,Buffalo,NY,Winter,265732,Arrest Made
20,Male,Black,2/11/2008,0,2,Buffalo,NY,Winter,265732,No Arrest
50,Male,Black,2/27/2008,2,2,Buffalo,NY,Winter,265732,No Arrest
33,Female,Black,3/1/2008,5,3,Buffalo,NY,Spring,265732,Arrest Made
35,Male,Hispanic,3/4/2008,1,3,Buffalo,NY,Spring,265732,Arrest Made
22,Male,Black,4/8/2008,1,4,Buffalo,NY,Spring,265732,Arrest Made
17,Male,Black,4/16/2008,2,4,Buffalo,NY,Spring,265732,No Arrest
27,Female,Black,4/12/2008,5,4,Buffalo,NY,Spring,265732,Arrest Made
30,Male,Black,5/7/2008,2,5,Buffalo,NY,Spring,265732,No Arrest
43,Male,White,6/3/2008,1,6,Buffalo,NY,Summer,265732,Arrest Made
36,Female,Black,6/4/2008,2,6,Buffalo,NY,Summer,265732,No Arrest
19,Male,Black,6/7/2008,5,6,Buffalo,NY,Summer,265732,Arrest Made
30,Male,Black,6/14/2008,5,6,Buffalo,NY,Summer,265732,No Arrest
21,Male,Black,6/22/2008,6,6,Buffalo,NY,Summer,265732,No Arrest
36,Male,Black,6/28/2008,5,6,Buffalo,NY,Summer,265732,No Arrest
43,Male,Black,7/5/2008,5,7,Buffalo,NY,Summer,265732,Arrest Made
16,Male,Black,7/5/2008,5,7,Buffalo,NY,Summer,265732,No Arrest
21,Male,Black,7/6/2008,6,7,Buffalo,NY,Summer,265732,Arrest Made
17,Male,Black,7/11/2008,4,7,Buffalo,NY,Summer,265732,No Arrest
21,Male,Black,7/28/2008,0,7,Buffalo,NY,Summer,265732,No Arrest
22,Male,Black,8/10/2008,6,8,Buffalo,NY,Summer,265732,No Arrest
19,Male,Black,8/18/2008,0,8,Buffalo,NY,Summer,265732,No Arrest
26,Male,Black,8/24/2008,6,8,Buffalo,NY,Summer,265732,No Arrest
25,Female,Black,8/24/2008,6,8,Buffalo,NY,Summer,265732,No Arrest
14,Female,Black,8/26/2008,1,8,Buffalo,NY,Summer,265732,Arrest Made
51,Female,Black,9/15/2008,0,9,Buffalo,NY,Fall,265732,No Arrest
19,Male,Hispanic,9/15/2008,0,9,Buffalo,NY,Fall,265732,No Arrest
18,Male,Black,9/23/2008,1,9,Buffalo,NY,Fall,265732,No Arrest
27,Male,Black,11/6/2008,3,11,Buffalo,NY,Fall,265732,No Arrest
25,Male,Black,11/19/2008,2,11,Buffalo,NY,Fall,265732,No Arrest
18,Male,Black,12/5/2008,4,12,Buffalo,NY,Winter,265732,Arrest Made
25,Male,Black,12/14/2008,6,12,Buffalo,NY,Winter,265732,No Arrest
18,Female,White,12/25/2008,3,12,Buffalo,NY,Winter,265732,Arrest Made
33,Male,Black,1/8/2009,3,1,Buffalo,NY,Winter,263100,Arrest Made
27,Female,Black,1/9/2009,4,1,Buffalo,NY,Winter,263100,Arrest Made
27,Female,Black,1/18/2009,6,1,Buffalo,NY,Winter,263100,Arrest Made
38,Male,Black,1/18/2009,6,1,Buffalo,NY,Winter,263100,Arrest Made
32,Male,Black,2/2/2009,0,2,Buffalo,NY,Winter,263100,No Arrest
76,Female,Black,2/17/2009,1,2,Buffalo,NY,Winter,263100,Arrest Made
44,Male,Black,2/23/2009,0,2,Buffalo,NY,Winter,263100,Arrest Made
29,Male,Black,3/1/2009,6,3,Buffalo,NY,Spring,263100,No Arrest
22,Male,Hispanic,3/18/2009,2,3,Buffalo,NY,Spring,263100,Arrest Made
86,Female,Hispanic,3/19/2009,3,3,Buffalo,NY,Spring,263100,No Arrest
33,Male,Black,4/4/2009,5,4,Buffalo,NY,Spring,263100,No Arrest
42,Female,Hispanic,4/18/2009,5,4,Buffalo,NY,Spring,263100,No Arrest
31,Female,Black,4/20/2009,0,4,Buffalo,NY,Spring,263100,Arrest Made
29,Male,Black,4/25/2009,5,4,Buffalo,NY,Spring,263100,No Arrest
31,Male,White,4/29/2009,2,4,Buffalo,NY,Spring,263100,Arrest Made
37,Male,Black,5/2/2009,5,5,Buffalo,NY,Spring,263100,Arrest Made
23,Male,Black,5/9/2009,5,5,Buffalo,NY,Spring,263100,Arrest Made
21,Female,Black,5/13/2009,2,5,Buffalo,NY,Spring,263100,Arrest Made
23,Male,Black,5/18/2009,0,5,Buffalo,NY,Spring,263100,Arrest Made
24,Male,Black,6/9/2009,1,6,Buffalo,NY,Summer,263100,No Arrest
15,Male,Black,6/9/2009,1,6,Buffalo,NY,Summer,263100,Arrest Made
14,Male,White,6/13/2009,5,6,Buffalo,NY,Summer,263100,No Arrest
20,Male,Hispanic,6/26/2009,4,6,Buffalo,NY,Summer,263100,Arrest Made
22,Male,Black,7/4/2009,5,7,Buffalo,NY,Summer,263100,No Arrest
18,Male,Black,7/4/2009,5,7,Buffalo,NY,Summer,263100,No Arrest
27,Male,Black,7/9/2009,3,7,Buffalo,NY,Summer,263100,No Arrest
19,Male,Black,7/10/2009,4,7,Buffalo,NY,Summer,263100,No Arrest
29,Male,Hispanic,7/10/2009,4,7,Buffalo,NY,Summer,263100,Arrest Made
16,Male,Black,7/22/2009,2,7,Buffalo,NY,Summer,263100,No Arrest
26,Male,White,7/26/2009,6,7,Buffalo,NY,Summer,263100,No Arrest
25,Male,Black,8/2/2009,6,8,Buffalo,NY,Summer,263100,Arrest Made
31,Male,Black,8/3/2009,0,8,Buffalo,NY,Summer,263100,No Arrest
19,Female,White,8/5/2009,2,8,Buffalo,NY,Summer,263100,No Arrest
25,Male,Black,8/5/2009,2,8,Buffalo,NY,Summer,263100,No Arrest
23,Male,Black,7/31/2009,4,7,Buffalo,NY,Summer,263100,Arrest Made
21,Male,Black,8/11/2009,1,8,Buffalo,NY,Summer,263100,No Arrest
18,Male,White,8/11/2009,1,8,Buffalo,NY,Summer,263100,No Arrest
61,Male,Black,8/12/2009,2,8,Buffalo,NY,Summer,263100,Arrest Made
40,Male,Black,8/13/2009,3,8,Buffalo,NY,Summer,263100,Arrest Made
32,Male,White,8/14/2009,4,8,Buffalo,NY,Summer,263100,No Arrest
21,Male,Black,8/22/2009,5,8,Buffalo,NY,Summer,263100,Arrest Made
37,Male,Black,8/26/2009,2,8,Buffalo,NY,Summer,263100,No Arrest
29,Male,Black,9/6/2009,6,9,Buffalo,NY,Fall,263100,No Arrest
27,Male,Black,9/20/2009,6,9,Buffalo,NY,Fall,263100,Arrest Made
17,Male,Black,10/9/2009,4,10,Buffalo,NY,Fall,263100,No Arrest
17,Male,Black,10/9/2009,4,10,Buffalo,NY,Fall,263100,No Arrest
40,Male,Black,10/16/2009,4,10,Buffalo,NY,Fall,263100,Arrest Made
23,Male,Black,10/24/2009,5,10,Buffalo,NY,Fall,263100,No Arrest
34,Male,Black,10/26/2009,0,10,Buffalo,NY,Fall,263100,Arrest Made
34,Male,Black,10/28/2009,2,10,Buffalo,NY,Fall,263100,No Arrest
19,Male,White,10/31/2009,5,10,Buffalo,NY,Fall,263100,Arrest Made
17,Male,Hispanic,11/14/2009,5,11,Buffalo,NY,Fall,263100,Arrest Made
23,Male,Black,11/16/2009,0,11,Buffalo,NY,Fall,263100,No Arrest
39,Male,Black,11/19/2009,3,11,Buffalo,NY,Fall,263100,No Arrest
25,Male,Black,11/23/2009,0,11,Buffalo,NY,Fall,263100,Arrest Made
42,Female,Hispanic,11/29/2009,6,11,Buffalo,NY,Fall,263100,No Arrest
22,Male,Black,12/16/2009,2,12,Buffalo,NY,Winter,263100,No Arrest
47,Male,Black,12/28/2009,0,12,Buffalo,NY,Winter,263100,No Arrest
30,Male,Hispanic,12/30/2009,2,12,Buffalo,NY,Winter,263100,No Arrest
32,Female,Black,12/30/2009,2,12,Buffalo,NY,Winter,263100,Arrest Made
17,Male,Black,1/1/2010,4,1,Buffalo,NY,Winter,261310,No Arrest
32,Male,White,1/5/2009,0,1,Buffalo,NY,Winter,263100,No Arrest
44,Male,Black,1/5/2010,1,1,Buffalo,NY,Winter,261310,No Arrest
18,Male,Black,1/16/2010,5,1,Buffalo,NY,Winter,261310,Arrest Made
72,Male,Black,1/29/2010,4,1,Buffalo,NY,Winter,261310,Arrest Made
26,Male,Black,2/7/2010,6,2,Buffalo,NY,Winter,261310,No Arrest
18,Male,Black,2/13/2010,5,2,Buffalo,NY,Winter,261310,Arrest Made
51,Male,Black,2/17/2010,2,2,Buffalo,NY,Winter,261310,No Arrest
22,Male,Black,4/1/2010,3,4,Buffalo,NY,Spring,261310,No Arrest
27,Male,Black,4/1/2010,3,4,Buffalo,NY,Spring,261310,No Arrest
23,Male,Black,4/7/2010,2,4,Buffalo,NY,Spring,261310,Arrest Made
54,Male,White,4/8/2010,3,4,Buffalo,NY,Spring,261310,Arrest Made
26,Male,White,4/8/2010,3,4,Buffalo,NY,Spring,261310,Arrest Made
29,Male,Black,4/12/2010,0,4,Buffalo,NY,Spring,261310,No Arrest
20,Male,Black,4/25/2010,6,4,Buffalo,NY,Spring,261310,No Arrest
20,Male,Black,4/26/2010,0,4,Buffalo,NY,Spring,261310,No Arrest
23,Male,Black,5/8/2010,5,5,Buffalo,NY,Spring,261310,No Arrest
52,Male,White,5/25/2010,1,5,Buffalo,NY,Spring,261310,Arrest Made
48,Male,Black,5/30/2010,6,5,Buffalo,NY,Spring,261310,No Arrest
32,Male,Black,6/5/2010,5,6,Buffalo,NY,Summer,261310,Arrest Made
26,Male,Black,6/9/2010,2,6,Buffalo,NY,Summer,261310,No Arrest
21,Male,Hispanic,6/9/2010,2,6,Buffalo,NY,Summer,261310,Arrest Made
15,Male,Black,6/11/2010,4,6,Buffalo,NY,Summer,261310,Arrest Made
27,Male,Black,6/13/2010,6,6,Buffalo,NY,Summer,261310,No Arrest
23,Male,Black,6/26/2010,5,6,Buffalo,NY,Summer,261310,No Arrest
65,Male,Black,7/5/2010,0,7,Buffalo,NY,Summer,261310,Arrest Made
24,Male,Black,7/17/2010,5,7,Buffalo,NY,Summer,261310,Arrest Made
27,Male,Black,7/21/2010,2,7,Buffalo,NY,Summer,261310,Arrest Made
63,Female,Black,7/24/2010,5,7,Buffalo,NY,Summer,261310,No Arrest
28,Male,Black,7/29/2010,3,7,Buffalo,NY,Summer,261310,Arrest Made
25,Male,Hispanic,8/5/2010,3,8,Buffalo,NY,Summer,261310,No Arrest
20,Male,Black,8/12/2010,3,8,Buffalo,NY,Summer,261310,No Arrest
35,Male,Black,8/14/2010,5,8,Buffalo,NY,Summer,261310,No Arrest
26,Male,Black,8/14/2010,5,8,Buffalo,NY,Summer,261310,Arrest Made
30,Male,Black,8/14/2010,5,8,Buffalo,NY,Summer,261310,Arrest Made
27,Female,Black,8/14/2010,5,8,Buffalo,NY,Summer,261310,Arrest Made
32,Female,Black,8/14/2010,5,8,Buffalo,NY,Summer,261310,Arrest Made
20,Male,Black,8/15/2010,6,8,Buffalo,NY,Summer,261310,No Arrest
23,Male,Black,8/14/2010,5,8,Buffalo,NY,Summer,261310,Arrest Made
61,Male,Black,8/28/2010,5,8,Buffalo,NY,Summer,261310,No Arrest
34,Male,Black,9/10/2010,4,9,Buffalo,NY,Fall,261310,No Arrest
21,Male,Black,9/16/2010,3,9,Buffalo,NY,Fall,261310,No Arrest
47,Male,Black,9/17/2010,4,9,Buffalo,NY,Fall,261310,No Arrest
49,Female,White,9/23/2010,3,9,Buffalo,NY,Fall,261310,No Arrest
15,Female,Black,9/30/2010,3,9,Buffalo,NY,Fall,261310,Arrest Made
25,Male,Black,10/7/2010,3,10,Buffalo,NY,Fall,261310,No Arrest
20,Male,Black,10/13/2010,2,10,Buffalo,NY,Fall,261310,No Arrest
20,Male,Black,10/14/2010,3,10,Buffalo,NY,Fall,261310,No Arrest
18,Male,Black,10/31/2010,6,10,Buffalo,NY,Fall,261310,Arrest Made
48,Male,Black,11/18/2010,3,11,Buffalo,NY,Fall,261310,Arrest Made
21,Male,Black,11/26/2010,4,11,Buffalo,NY,Fall,261310,No Arrest
16,Male,Black,11/27/2010,5,11,Buffalo,NY,Fall,261310,No Arrest
19,Male,Black,11/29/2010,0,11,Buffalo,NY,Fall,261310,No Arrest
17,Male,Black,12/25/2010,5,12,Buffalo,NY,Winter,261310,Arrest Made
61,Male,Black,1/10/2011,0,1,Buffalo,NY,Winter,260721,No Arrest
45,Female,Hispanic,1/17/2011,0,1,Buffalo,NY,Winter,260721,Arrest Made
20,Male,Black,1/19/2011,2,1,Buffalo,NY,Winter,260721,No Arrest
22,Male,Black,1/29/2011,5,1,Buffalo,NY,Winter,260721,No Arrest
28,Female,White,2/10/2011,3,2,Buffalo,NY,Winter,260721,Arrest Made
33,Male,Black,3/15/2011,1,3,Buffalo,NY,Spring,260721,Arrest Made
17,Male,Black,3/27/2011,6,3,Buffalo,NY,Spring,260721,No Arrest
84,Male,White,3/29/2011,1,3,Buffalo,NY,Spring,260721,Arrest Made
26,Male,Black,4/11/2011,0,4,Buffalo,NY,Spring,260721,Arrest Made
28,Male,Black,4/14/2011,3,4,Buffalo,NY,Spring,260721,Arrest Made
26,Male,Black,4/21/2011,3,4,Buffalo,NY,Spring,260721,No Arrest
30,Male,Asian,4/6/2011,2,4,Buffalo,NY,Spring,260721,No Arrest
32,Male,Black,5/20/2011,4,5,Buffalo,NY,Spring,260721,No Arrest
32,Male,Black,5/23/2011,0,5,Buffalo,NY,Spring,260721,No Arrest
21,Male,Hispanic,5/27/2011,4,5,Buffalo,NY,Spring,260721,No Arrest
82,Male,Black,5/28/2011,5,5,Buffalo,NY,Spring,260721,Arrest Made
18,Male,Black,6/14/2011,1,6,Buffalo,NY,Summer,260721,No Arrest
32,Male,Black,6/27/2011,0,6,Buffalo,NY,Summer,260721,Arrest Made
35,Male,White,7/1/2011,4,7,Buffalo,NY,Summer,260721,Arrest Made
20,Male,Black,7/2/2011,5,7,Buffalo,NY,Summer,260721,No Arrest
23,Female,Black,7/4/2011,0,7,Buffalo,NY,Summer,260721,No Arrest
18,Male,Black,7/9/2011,5,7,Buffalo,NY,Summer,260721,No Arrest
31,Male,Black,7/16/2011,5,7,Buffalo,NY,Summer,260721,No Arrest
20,Male,Black,7/16/2011,5,7,Buffalo,NY,Summer,260721,No Arrest
25,Female,Other,8/10/2011,2,8,Buffalo,NY,Summer,260721,Arrest Made
16,Male,Black,8/11/2011,3,8,Buffalo,NY,Summer,260721,Arrest Made
21,Male,Black,8/22/2011,0,8,Buffalo,NY,Summer,260721,Arrest Made
65,Male,Black,9/15/2011,3,9,Buffalo,NY,Fall,260721,Arrest Made
18,Male,Black,10/16/2011,6,10,Buffalo,NY,Fall,260721,No Arrest
30,Male,Black,11/6/2011,6,11,Buffalo,NY,Fall,260721,No Arrest
14,Male,Black,11/13/2011,6,11,Buffalo,NY,Fall,260721,No Arrest
28,Male,Black,12/5/2011,0,12,Buffalo,NY,Winter,260721,Arrest Made
20,Male,Black,12/23/2011,4,12,Buffalo,NY,Winter,260721,No Arrest
54,Male,Black,1/12/2012,3,1,Buffalo,NY,Winter,260183,No Arrest
26,Male,Black,1/8/2012,6,1,Buffalo,NY,Winter,260183,Arrest Made
39,Male,Black,2/1/2012,2,2,Buffalo,NY,Winter,260183,Arrest Made
20,Male,Black,2/9/2012,3,2,Buffalo,NY,Winter,260183,Arrest Made
31,Male,Black,2/29/2012,2,2,Buffalo,NY,Winter,260183,No Arrest
20,Male,Black,3/2/2012,4,3,Buffalo,NY,Spring,260183,Arrest Made
10,Male,Asian,4/17/2012,1,4,Buffalo,NY,Spring,260183,Arrest Made
25,Male,Black,5/4/2012,4,5,Buffalo,NY,Spring,260183,No Arrest
56,Male,Black,5/9/2012,2,5,Buffalo,NY,Spring,260183,No Arrest
23,Female,Black,5/13/2012,6,5,Buffalo,NY,Spring,260183,No Arrest
28,Male,Black,5/7/2012,0,5,Buffalo,NY,Spring,260183,No Arrest
26,Male,Black,5/15/2012,1,5,Buffalo,NY,Spring,260183,No Arrest
24,Male,Black,5/19/2012,5,5,Buffalo,NY,Spring,260183,No Arrest
19,Male,Black,5/19/2012,5,5,Buffalo,NY,Spring,260183,Arrest Made
24,Male,Black,5/22/2012,1,5,Buffalo,NY,Spring,260183,Arrest Made
33,Female,White,6/13/2012,2,6,Buffalo,NY,Summer,260183,Arrest Made
42,Male,Black,6/16/2012,5,6,Buffalo,NY,Summer,260183,No Arrest
25,Male,Black,6/17/2012,6,6,Buffalo,NY,Summer,260183,No Arrest
21,Male,Black,6/27/2012,2,6,Buffalo,NY,Summer,260183,No Arrest
19,Male,Black,6/28/2012,3,6,Buffalo,NY,Summer,260183,No Arrest
30,Male,Black,7/1/2012,6,7,Buffalo,NY,Summer,260183,Arrest Made
18,Male,Black,7/6/2012,4,7,Buffalo,NY,Summer,260183,Arrest Made
45,Male,Black,7/16/2012,0,7,Buffalo,NY,Summer,260183,No Arrest
26,Male,Black,7/18/2012,2,7,Buffalo,NY,Summer,260183,Arrest Made
17,Male,Black,7/22/2012,6,7,Buffalo,NY,Summer,260183,No Arrest
23,Male,Hispanic,7/31/2012,1,7,Buffalo,NY,Summer,260183,No Arrest
4,Male,Hispanic,8/1/2012,2,8,Buffalo,NY,Summer,260183,Arrest Made
24,Male,Black,8/8/2012,2,8,Buffalo,NY,Summer,260183,Arrest Made
27,Male,Black,8/19/2012,6,8,Buffalo,NY,Summer,260183,No Arrest
34,Male,Black,8/26/2012,6,8,Buffalo,NY,Summer,260183,No Arrest
28,Male,Black,8/30/2012,3,8,Buffalo,NY,Summer,260183,No Arrest
29,Male,Black,9/8/2012,5,9,Buffalo,NY,Fall,260183,No Arrest
59,Male,Black,9/9/2012,6,9,Buffalo,NY,Fall,260183,Arrest Made
20,Male,Black,9/12/2012,2,9,Buffalo,NY,Fall,260183,No Arrest
23,Male,Black,9/23/2012,6,9,Buffalo,NY,Fall,260183,Arrest Made
22,Male,Black,10/5/2012,4,10,Buffalo,NY,Fall,260183,Arrest Made
26,Male,Hispanic,10/6/2012,5,10,Buffalo,NY,Fall,260183,No Arrest
